candidato,criterio_match,id,marca,modelo_consulta,motivo,nivel_match,passou
UNO MILLE FIRE ECONOMY 2 PORTAS,versoes_equivalentes,2012 | FIAT | UNO | MILLE FIRE ECONOMY 2 PORTAS | 1 0 8V | M-5 | FLEX,FIAT,Uno Mille Fire Economy 2 Portas 1.0-8V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ECONOMY, MILLE, UNO; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível; candidatos próximos têm o mesmo consumo aplicável; ambiguidade não bloqueia",alto,True
3 MT,exato,2013 | HAIMA | 3 | MT | 1 6 16V | M-5 | GASOLINA,HAIMA,3 MT 1.6-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
3 CVT,exato,2013 | HAIMA | 3 | CVT | 1 6 16V | CVT | GASOLINA,HAIMA,3 CVT 1.6-16V CVT,marca compatível; ano PBEV igual ao ano-modelo FIPE; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
CITY DX,exato,2013 | HONDA | CITY | DX | 1 5 16V | M-5 | FLEX,HONDA,City DX 1.5-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: CITY; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
CITY LX,exato,2013 | HONDA | CITY | LX | 1 5 16V | M-5 | FLEX,HONDA,City LX 1.5-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: CITY; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
CITY EX,exato,2013 | HONDA | CITY | EX | 1 5 16V | M-5 | FLEX,HONDA,City EX 1.5-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: CITY; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
CITY DX,exato,2013 | HONDA | CITY | DX | 1 5 16V | A-5 | FLEX,HONDA,City DX 1.5-16V A-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: CITY; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
CITY LX,exato,2013 | HONDA | CITY | LX | 1 5 16V | A-5 | FLEX,HONDA,City LX 1.5-16V A-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: CITY; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
CITY EX,exato,2013 | HONDA | CITY | EX | 1 5 16V | A-5 | FLEX,HONDA,City EX 1.5-16V A-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: CITY; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
HB20S COMFORT PLUS,exato,2013 | HYUNDAI | HB20S | COMFORT PLUS | 1 0 12V | M-5 | FLEX,HYUNDAI,HB20S Comfort Plus 1.0-12V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: HB20S; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
HB20S STYLE,exato,2013 | HYUNDAI | HB20S | STYLE | 1 0 12V | M-5 | FLEX,HYUNDAI,HB20S Style 1.0-12V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: HB20S; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
HB20S COMFORT PLUS,exato,2013 | HYUNDAI | HB20S | COMFORT PLUS | 1 6 16V | M-5 | FLEX,HYUNDAI,HB20S Comfort Plus 1.6-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: HB20S; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
HB20S STYLE,exato,2013 | HYUNDAI | HB20S | STYLE | 1 6 16V | M-5 | FLEX,HYUNDAI,HB20S Style 1.6-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: HB20S; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
HB20S PREMIUM,exato,2013 | HYUNDAI | HB20S | PREMIUM | 1 6 16V | M-5 | FLEX,HYUNDAI,HB20S Premium 1.6-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: HB20S; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
"I30 2,0",exato,2013 | HYUNDAI | I30 | 2 0 | 2 0 16V | M-5 | GASOLINA,HYUNDAI,"i30 2,0 2.0-16V M-5",marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: I30; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
"I30 2,0",exato,2013 | HYUNDAI | I30 | 2 0 | 2 0 16V | A-4 | GASOLINA,HYUNDAI,"i30 2,0 2.0-16V A-4",marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: I30; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
"J6 2,0S 5S",exato,2013 | JAC | J6 | 2 0S 5S | 2 0 16V | M-5 | GASOLINA,JAC,"J6 2,0S 5S 2.0-16V M-5","marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 0S, 5S, J6; designação comercial exata; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível",alto,True
"J6 2,0S DIAMOND 5S",exato,2013 | JAC | J6 | 2 0S DIAMOND 5S | 2 0 16V | M-5 | GASOLINA,JAC,"J6 2,0S Diamond 5S 2.0-16V M-5","marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 0S, 5S, J6; designação comercial exata; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível",alto,True
"J6 2,0S COMFORT 5S",exato,2013 | JAC | J6 | 2 0S COMFORT 5S | 2 0 16V | M-5 | GASOLINA,JAC,"J6 2,0S Comfort 5S 2.0-16V M-5","marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 0S, 5S, J6; designação comercial exata; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível",alto,True
"J6 2,0S LUXURY 5S",exato,2013 | JAC | J6 | 2 0S LUXURY 5S | 2 0 16V | M-5 | GASOLINA,JAC,"J6 2,0S Luxury 5S 2.0-16V M-5","marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 0S, 5S, J6; designação comercial exata; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível",alto,True
"J6 2,0S BLACK 5S",exato,2013 | JAC | J6 | 2 0S BLACK 5S | 2 0 16V | M-5 | GASOLINA,JAC,"J6 2,0S Black 5S 2.0-16V M-5","marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 0S, 5S, J6; designação comercial exata; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível",alto,True
SOUL EX,exato,2013 | KIA | SOUL | EX | 1 6 16V | M-6 | FLEX,KIA,Soul EX 1.6-16V M-6,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: SOUL; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
SOUL LX,exato,2013 | KIA | SOUL | LX | 1 6 16V | M-6 | FLEX,KIA,Soul LX 1.6-16V M-6,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: SOUL; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
SOUL EX,exato,2013 | KIA | SOUL | EX | 1 6 16V | A-6 | FLEX,KIA,Soul EX 1.6-16V A-6,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: SOUL; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
SOUL LX,exato,2013 | KIA | SOUL | LX | 1 6 16V | A-6 | FLEX,KIA,Soul LX 1.6-16V A-6,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: SOUL; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
CT200H -,exato,2013 | LEXUS | CT200H |  | 1 8 16V | CVT | GASOLINA,LEXUS,CT200h - 1.8-16V CVT,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: CT200H; designação comercial exata; número/modelo compatível; modelo/família compatível; híbrido convencional compatível; motor compatível; transmissão compatível,alto,True
B 200 TURBO,exato,2013 | MERCEDES BENZ | B 200 | TURBO | 1 6 16V | DCT-7 | GASOLINA,MERCEDES BENZ,B 200 Turbo 1.6-16V DCT-7,"marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 200, B200; designação comercial exata; número/modelo compatível; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível",alto,True
VERSA 16,exato,2013 | NISSAN | VERSA | 16 | 1 6 16V | M-5 | FLEX,NISSAN,Versa 16 1.6-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: VERSA; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível,alto,True
VERSA 16S,exato,2013 | NISSAN | VERSA | 16S | 1 6 16V | M-5 | FLEX,NISSAN,Versa 16S 1.6-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 16S; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível,alto,True
VERSA 16SV,exato,2013 | NISSAN | VERSA | 16SV | 1 6 16V | M-5 | FLEX,NISSAN,Versa 16SV 1.6-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 16SV; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível,alto,True
VERSA 16SR,exato,2013 | NISSAN | VERSA | 16SR | 1 6 16V | M-5 | FLEX,NISSAN,Versa 16SR 1.6-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 16SR; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível,alto,True
VERSA 16SL,exato,2013 | NISSAN | VERSA | 16SL | 1 6 16V | M-5 | FLEX,NISSAN,Versa 16SL 1.6-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: 16SL; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível,alto,True
LOGAN EXPRESSION,exato,2013 | RENAULT | LOGAN | EXPRESSION | 1 0 16V | M-5 | FLEX,RENAULT,Logan Expression 1.0-16V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: EXPRESSION, LOGAN; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
NOVO LOGAN AUTHENTIQUE,exato,2013 | RENAULT | NOVO LOGAN | AUTHENTIQUE | 1 0 16V | M-5 | FLEX,RENAULT,Novo Logan Authentique 1.0-16V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: AUTHENTIQUE, LOGAN; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
LOGAN EXPRESSION,exato,2013 | RENAULT | NOVO LOGAN | EXPRESSION | 1 0 16V | M-5 | FLEX,RENAULT,Novo Logan Expression 1.0-16V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: EXPRESSION, LOGAN; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
IMPREZA XV,exato,2013 | SUBARU | IMPREZA | XV | 2 0 16V | CVT | GASOLINA,SUBARU,Impreza XV 2.0-16V CVT,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: IMPREZA; designação comercial exata; modelo/família compatível; combustível gasolina compatível; motor compatível; transmissão compatível,alto,True
SX4 AWD,exato,2013 | SUZUKI | SX4 | AWD | 2 0 16V | M-5 | GASOLINA,SUZUKI,SX4 AWD 2.0-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; token forte de modelo compatível: SX4; designação comercial exata; modelo/família compatível; combustível gasolina compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
PRIUS -,exato,2013 | TOYOTA | PRIUS |  | 1 8 16V | CVT | GASOLINA,TOYOTA,Prius - 1.8-16V CVT,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: PRIUS; designação comercial exata; modelo/família compatível; híbrido convencional compatível; motor compatível; transmissão compatível,alto,True
ETIOS SEDAN X,exato,2013 | TOYOTA | ETIOS SEDAN | X | 1 5 16V | M-5 | FLEX,TOYOTA,Etios Sedan X 1.5-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ETIOS; carroceria compatível; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível,alto,True
ETIOS SEDAN XS,exato,2013 | TOYOTA | ETIOS SEDAN | XS | 1 5 16V | M-5 | FLEX,TOYOTA,Etios Sedan XS 1.5-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ETIOS; carroceria compatível; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
ETIOS SEDAN XLS,exato,2013 | TOYOTA | ETIOS SEDAN | XLS | 1 5 16V | M-5 | FLEX,TOYOTA,Etios Sedan XLS 1.5-16V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: ETIOS; carroceria compatível; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
NOVO VOYAGE BLUEMOTION TECHNOLOGY,exato,2013 | VOLKSWAGEN | NOVO VOYAGE | BLUEMOTION TECHNOLOGY | 1 0 8V | M-5 | FLEX,VOLKSWAGEN,Novo Voyage BlueMotion Technology 1.0-8V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: BLUEMOTION, TECHNOLOGY, VOYAGE; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
"NOVO VOYAGE 1,0",exato,2013 | VOLKSWAGEN | NOVO VOYAGE | 1 0 | 1 0 8V | M-5 | FLEX,VOLKSWAGEN,"Novo Voyage 1,0 1.0-8V M-5",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: VOYAGE; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível,alto,True
NOVO VOYAGE CITY,exato,2013 | VOLKSWAGEN | NOVO VOYAGE | CITY | 1 0 8V | M-5 | FLEX,VOLKSWAGEN,Novo Voyage City 1.0-8V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: CITY, VOYAGE; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
"NOVO VOYAGE 1,6",exato,2013 | VOLKSWAGEN | NOVO VOYAGE | 1 6 | 1 6 8V | M-5 | FLEX,VOLKSWAGEN,"Novo Voyage 1,6 1.6-8V M-5",marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: VOYAGE; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível,alto,True
NOVO VOYAGE HIGHLINE,exato,2013 | VOLKSWAGEN | NOVO VOYAGE | HIGHLINE | 1 6 8V | M-5 | FLEX,VOLKSWAGEN,Novo Voyage Highline 1.6-8V M-5,marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: VOYAGE; designação comercial exata; modelo/família compatível; combustível flex compatível; versão/acabamento compatível; motor compatível; transmissão compatível,alto,True
NOVO VOYAGE CITY,exato,2013 | VOLKSWAGEN | NOVO VOYAGE | CITY | 1 6 8V | M-5 | FLEX,VOLKSWAGEN,Novo Voyage City 1.6-8V M-5,"marca compatível; ano PBEV igual ao ano-modelo FIPE; família comercial textual compatível: CITY, VOYAGE; designação comercial exata; modelo/família compatível; combustível flex compatível; motor compatível; transmissão compatível",alto,True
